

wavelength(nm), Y
1509.68, -22.8539
1509.67, -20.2274
1509.66, -18.568
1509.65, -17.6321
1509.64, -17.2918
1509.63, -17.4723
1509.62, -18.1412
1509.61, -19.3231
1509.6, -21.1375
1509.6, -23.8868
1509.59, -28.2366
1509.58, -33.1231
1509.57, -28.5272
1509.56, -23.7305
1509.55, -20.7445
1509.54, -18.8899
1509.53, -17.8218
1509.52, -17.3564
1509.51, -17.3881
1509.5, -17.869
1509.49, -18.8128
1509.48, -20.319
1509.47, -22.6359
1509.46, -26.323
1509.45, -31.9221
1509.44, -30.363
1509.43, -24.8521
1509.42, -21.4382
1509.41, -19.3507
1509.41, -18.1165
1509.4, -17.4934
1509.39, -17.3513
1509.38, -17.6325
1509.37, -18.3449
1509.36, -19.5737
1509.35, -21.5264
1509.34, -24.6562
1509.33, -29.8281
1509.32, -32.2777
1509.31, -26.3805
1509.3, -22.4216
1509.29, -20.0344
1509.28, -18.5861
1509.27, -17.7702
1509.26, -17.4331
1509.25, -17.5096
1509.24, -18.0031
1509.23, -18.9881
1509.23, -20.6405
1509.22, -23.3245
1509.21, -27.81
1509.2, -33.2345
1509.19, -28.4342
1509.18, -23.7683
1509.17, -20.984
1509.16, -19.2631
1509.15, -18.2183
1509.14, -17.6684
1509.13, -17.539
1509.12, -17.8288
1509.11, -18.6034
1509.1, -20.0119
1509.09, -22.3447
1509.08, -26.2045
1509.07, -32.3345
1509.06, -31.0021
1509.05, -25.4979
1509.04, -22.1866
1509.04, -20.1238
1509.03, -18.8128
1509.02, -18.0342
1509.01, -17.7006
1509, -17.8038
1508.99, -18.3995
1508.98, -19.6102
1508.97, -21.6609
1508.96, -25.0005
1508.95, -30.5463
1508.94, -33.6223
1508.93, -27.5799
1508.92, -23.5791
1508.91, -21.0971
1508.9, -19.4839
1508.89, -18.4653
1508.88, -17.9336
1508.87, -17.8702
1508.86, -18.3157
1508.86, -19.363
1508.85, -21.1766
1508.84, -24.0798
1508.83, -28.8085
1508.82, -34.8078
1508.81, -29.9748
1508.8, -25.101
1508.79, -22.1119
1508.78, -20.1629
1508.77, -18.8991
1508.76, -18.1817
1508.75, -17.9734
1508.74, -18.2925
1508.73, -19.1963
1508.72, -20.7944
1508.71, -23.3142
1508.7, -27.2972
1508.69, -33.6044
1508.68, -32.579
1508.67, -26.7263
1508.67, -23.1283
1508.66, -20.8119
1508.65, -19.3037
1508.64, -18.4163
1508.63, -18.0817
1508.62, -18.2863
1508.61, -19.05
1508.6, -20.4361
1508.59, -22.6037
1508.58, -25.9486
1508.57, -31.3938
1508.56, -34.8416
1508.55, -28.4836
1508.54, -24.1554
1508.53, -21.4372
1508.52, -19.6857
1508.51, -18.64
1508.5, -18.1868
1508.49, -18.2743
1508.49, -18.8873
1508.48, -20.0554
1508.47, -21.8922
1508.46, -24.693
1508.45, -29.1867
1508.44, -35.1847
1508.43, -30.4395
1508.42, -25.2538
1508.41, -22.0862
1508.4, -20.0844
1508.39, -18.8802
1508.38, -18.3012
1508.37, -18.2558
1508.36, -18.701
1508.35, -19.6446
1508.34, -21.171
1508.33, -23.5076
1508.32, -27.204
1508.31, -33.1909
1508.31, -32.5744
1508.3, -26.529
1508.29, -22.8396
1508.28, -20.5625
1508.27, -19.1826
1508.26, -18.457
1508.25, -18.2566
1508.24, -18.518
1508.23, -19.2357
1508.22, -20.4758
1508.21, -22.4191
1508.2, -25.4838
1508.19, -30.5871
1508.18, -34.3066
1508.17, -28.1133
1508.16, -23.7972
1508.15, -21.1941
1508.14, -19.6042
1508.13, -18.7027
1508.13, -18.3247
1508.12, -18.3914
1508.11, -18.8888
1508.1, -19.8705
1508.09, -21.4847
1508.08, -24.057
1508.07, -28.3077
1508.06, -34.1993
1508.05, -30.1089
1508.04, -25.0557
1508.03, -22.0466
1508.02, -20.1976
1508.01, -19.0863
1508, -18.5103
1507.99, -18.3763
1507.98, -18.6636
1507.97, -19.4162
1507.96, -20.7586
1507.95, -22.9486
1507.94, -26.5305
1507.94, -32.3489
1507.93, -32.4102
1507.92, -26.6798
1507.91, -23.1554
1507.9, -20.9853
1507.89, -19.6274
1507.88, -18.8342
1507.87, -18.4961
1507.86, -18.5851
1507.85, -19.137
1507.84, -20.2564
1507.83, -22.1482
1507.82, -25.2201
1507.81, -30.2835
1507.8, -34.2596
1507.79, -28.6739
1507.78, -24.5073
1507.77, -21.9423
1507.76, -20.2985
1507.76, -19.2705
1507.75, -18.7273
1507.74, -18.6314
1507.73, -19.0095
1507.72, -19.9462
1507.71, -21.6007
1507.7, -24.2741
1507.69, -28.592
1507.68, -34.3636
1507.67, -30.952
1507.66, -26.0507
1507.65, -23.0082
1507.64, -21.0391
1507.63, -19.7622
1507.62, -19.0172
1507.61, -18.7529
1507.6, -18.9826
1507.59, -19.7681
1507.59, -21.2248
1507.58, -23.5695
1507.57, -27.261
1507.56, -32.9267
1507.55, -33.2294
1507.54, -27.7266
1507.53, -24.1199
1507.52, -21.7882
1507.51, -20.2537
1507.5, -19.3156
1507.49, -18.9013
1507.48, -19.0042
1507.47, -19.658
1507.46, -20.9366
1507.45, -22.9913
1507.44, -26.1567
1507.43, -31.1018
1507.42, -34.7576
1507.41, -29.4875
1507.41, -25.24
1507.4, -22.5106
1507.39, -20.7155
1507.38, -19.5967
1507.37, -19.0495
1507.36, -19.0392
1507.35, -19.5678
1507.34, -20.6732
1507.33, -22.4583
1507.32, -25.1718
1507.31, -29.3673
1507.3, -34.6006
1507.29, -31.2822
1507.28, -26.3764
1507.27, -23.2144
1507.26, -21.1561
1507.25, -19.8663
1507.24, -19.1953
1507.23, -19.0732
1507.23, -19.4712
1507.22, -20.3987
1507.21, -21.9262
1507.2, -24.2441
1507.19, -27.7899
1507.18, -33.0222
1507.17, -32.9407
1507.16, -27.5711
1507.15, -23.9399
1507.14, -21.6106
1507.13, -20.151
1507.12, -19.3534
1507.11, -19.1099
1507.1, -19.3648
1507.09, -20.108
1507.08, -21.3892
1507.07, -23.3593
1507.06, -26.3655
1507.05, -31.016
1507.05, -33.9809
1507.04, -28.8887
1507.03, -24.7554
1507.02, -22.1345
1507.01, -20.493
1507, -19.5545
1506.99, -19.1729
1506.98, -19.2714
1506.97, -19.8269
1506.96, -20.8763
1506.95, -22.5433
1506.94, -25.1078
1506.93, -29.1221
1506.92, -33.7857
1506.91, -30.3737
1506.9, -25.7419
1506.89, -22.7916
1506.88, -20.9416
1506.88, -19.8391
1506.87, -19.3005
1506.86, -19.2317
1506.85, -19.6012
1506.84, -20.4371
1506.83, -21.8436
1506.82, -24.05
1506.81, -27.5173
1506.8, -32.5061
1506.79, -31.9539
1506.78, -26.9718
1506.77, -23.6368
1506.76, -21.5382
1506.75, -20.243
1506.74, -19.5285
1506.73, -19.2849
1506.72, -19.4739
1506.71, -20.1166
1506.7, -21.3018
1506.7, -23.2193
1506.69, -26.244
1506.68, -30.9058
1506.67, -33.2817
1506.66, -28.4791
1506.65, -24.696
1506.64, -22.2975
1506.63, -20.7768
1506.62, -19.8682
1506.61, -19.4448
1506.6, -19.4607
1506.59, -19.9305
1506.58, -20.9289
1506.57, -22.6122
1506.56, -25.2804
1506.55, -29.4559
1506.54, -33.7751
1506.53, -30.2291
1506.53, -25.9558
1506.52, -23.1972
1506.51, -21.416
1506.5, -20.2965
1506.49, -19.6904
1506.48, -19.5425
1506.47, -19.8591
1506.46, -20.6998
1506.45, -22.1894
1506.44, -24.5633
1506.43, -28.2626
1506.42, -33.237
1506.41, -32.076
1506.4, -27.373
1506.39, -24.1894
1506.38, -22.1126
1506.37, -20.7682
1506.36, -19.9805
1506.35, -19.6805
1506.35, -19.8626
1506.34, -20.5683
1506.33, -21.8909
1506.32, -24.0096
1506.31, -27.2778
1506.3, -32.0929
1506.29, -33.686
1506.28, -28.8961
1506.27, -25.2263
1506.26, -22.82
1506.25, -21.241
1506.24, -20.2767
1506.23, -19.8379
1506.22, -19.9014
1506.21, -20.4866
1506.2, -21.6552
1506.19, -23.5401
1506.18, -26.4189
1506.18, -30.7697
1506.17, -34.5136
1506.16, -30.4776
1506.15, -26.2824
1506.14, -23.514
1506.13, -21.694
1506.12, -20.5603
1506.11, -19.9943
1506.1, -19.9486
1506.09, -20.4175
1506.08, -21.4342
1506.07, -23.0945
1506.06, -25.618
1506.05, -29.4455
1506.04, -34.1814
1506.03, -32.0556
1506.02, -27.3677
1506.01, -24.2035
1506.01, -22.1352
1506, -20.8357
1505.99, -20.147
1505.98, -19.9922
1505.97, -20.3403
1505.96, -21.2012
1505.95, -22.6435
1505.94, -24.8428
1505.93, -28.1763
1505.92, -32.9542
1505.91, -33.474
1505.9, -28.5236
1505.89, -24.9248
1505.88, -22.5931
1505.87, -21.1243
1505.86, -20.3095
1505.85, -20.0387
1505.84, -20.2571
1505.84, -20.956
1505.83, -22.1847
1505.82, -24.0863
1505.81, -26.9771
1505.8, -31.3598
1505.79, -34.3492
1505.78, -29.7992
1505.77, -25.7304
1505.76, -23.1107
1505.75, -21.4602
1505.74, -20.5078
1505.73, -20.1078
1505.72, -20.1844
1505.71, -20.7153
1505.7, -21.7364
1505.69, -23.3668
1505.68, -25.8713
1505.67, -29.7513
1505.67, -34.2281
1505.66, -31.2368
1505.65, -26.6926
1505.64, -23.7445
1505.63, -21.8875
1505.62, -20.7773
1505.61, -20.2311
1505.6, -20.1542
1505.59, -20.5141
1505.58, -21.3369
1505.57, -22.7235
1505.56, -24.8969
1505.55, -28.299
1505.54, -33.1613
1505.53, -32.7925
1505.52, -27.8916
1505.51, -24.554
1505.5, -22.4507
1505.5, -21.155
1505.49, -20.4429
1505.48, -20.2017
1505.47, -20.3898
1505.46, -21.0257
1505.45, -22.1957
1505.44, -24.0876
1505.43, -27.0743
1505.42, -31.6922
1505.41, -34.1634
1505.4, -29.383
1505.39, -25.5786
1505.38, -23.175
1505.37, -21.6599
1505.36, -20.7611
1505.35, -20.346
1505.34, -20.3637
1505.33, -20.8254
1505.33, -21.8041
1505.32, -23.4577
1505.31, -26.0928
1505.3, -30.2594
1505.29, -34.7455
1505.28, -31.1786
1505.27, -26.8346
1505.26, -24.0615
1505.25, -22.2871
1505.24, -21.1799
1505.23, -20.5821
1505.22, -20.4321
1505.21, -20.7324
1505.2, -21.5429
1505.19, -22.993
1505.18, -25.3294
1505.17, -29.0248
1505.16, -34.2133
1505.16, -33.1861
1505.15, -28.3141
1505.14, -25.0868
1505.13, -23.0078
1505.12, -21.67
1505.11, -20.8829
1505.1, -20.5697
1505.09, -20.7217
1505.08, -21.3835
1505.07, -22.6562
1505.06, -24.7319
1505.05, -27.9904
1505.04, -32.9817
1505.03, -35.0641
1505.02, -29.9975
1505.01, -26.219
1505, -23.7847
1504.99, -22.1952
1504.99, -21.2147
1504.98, -20.7447
1504.97, -20.7611
1504.96, -21.289
1504.95, -22.4003
1504.94, -24.2392
1504.93, -27.1011
1504.92, -31.5613
1504.91, -36.0593
1504.9, -31.8628
1504.89, -27.4389
1504.88, -24.5919
1504.87, -22.7299
1504.86, -21.5539
1504.85, -20.9342
1504.84, -20.8245
1504.83, -21.2264
1504.82, -22.1828
1504.82, -23.797
1504.81, -26.2958
1504.8, -30.1715
1504.79, -35.5575
1504.78, -33.8512
1504.77, -28.7554
1504.76, -25.4278
1504.75, -23.2703
1504.74, -21.8961
1504.73, -21.1312
1504.72, -20.899
1504.71, -21.1748
1504.7, -21.9742
1504.69, -23.3681
1504.68, -25.5313
1504.67, -28.8609
1504.66, -33.9957
1504.66, -35.6995
1504.65, -30.2119
1504.64, -26.3211
1504.63, -23.8379
1504.62, -22.258
1504.61, -21.3455
1504.6, -20.9865
1504.59, -21.1283
1504.58, -21.7636
1504.57, -22.9388
1504.56, -24.7905
1504.55, -27.6352
1504.54, -32.1315
1504.53, -36.6324
1504.52, -31.8781
1504.51, -27.3317
1504.5, -24.4774
1504.49, -22.6738
1504.49, -21.6021
1504.48, -21.1038
1504.47, -21.099
1504.46, -21.5616
1504.45, -22.5207
1504.44, -24.0848
1504.43, -26.5076
1504.42, -30.3458
1504.41, -35.876
1504.4, -33.7951
1504.39, -28.546
1504.38, -25.2509
1504.37, -23.1906
1504.36, -21.9373
1504.35, -21.2808
1504.34, -21.1147
1504.33, -21.3976
1504.32, -22.1458
1504.32, -23.4472
1504.31, -25.5074
1504.3, -28.7732
1504.29, -34.0117
1504.28, -35.7607
1504.27, -30.0661
1504.26, -26.2282
1504.25, -23.8585
1504.24, -22.3907
1504.23, -21.5527
1504.22, -21.2104
1504.21, -21.3089
1504.2, -21.8542
1504.19, -22.9182
1504.18, -24.6695
1504.17, -27.4622
1504.16, -32.0271
1504.16, -36.8837
1504.15, -31.9841
1504.14, -27.4727
1504.13, -24.7175
1504.12, -22.9919
1504.11, -21.9454
1504.1, -21.4122
1504.09, -21.3232
1504.08, -21.675
1504.07, -22.5264
1504.06, -24.0156
1504.05, -26.4222
1504.04, -30.3332
1504.03, -36.2036
1504.02, -34.309
1504.01, -29.0296
1504, -25.7848
1503.99, -23.7467
1503.99, -22.4613
1503.98, -21.7225
1503.97, -21.444
1503.96, -21.6126
1503.95, -22.2741
1503.94, -23.5405
1503.93, -25.6298
1503.92, -28.9899
1503.91, -34.4477
1503.9, -36.7091
1503.89, -30.9212
1503.88, -27.0522
1503.87, -24.6346
1503.86, -23.0768
1503.85, -22.118
1503.84, -21.6497
1503.83, -21.646
1503.83, -22.1383
1503.82, -23.2131
1503.81, -25.0358
1503.8, -27.9395
1503.79, -32.643
1503.78, -38
1503.77, -33.1472
1503.76, -28.4993
1503.75, -25.6209
1503.74, -23.7545
1503.73, -22.5631
1503.72, -21.9068
1503.71, -21.7423
1503.7, -22.0833
1503.69, -22.989
1503.68, -24.5788
1503.67, -27.0954
1503.67, -31.0857
1503.66, -37.1502
1503.65, -35.6302
1503.64, -30.115
1503.63, -26.6769
1503.62, -24.4627
1503.61, -23.0276
1503.6, -22.1873
1503.59, -21.873
1503.58, -22.0754
1503.57, -22.8253
1503.56, -24.2011
1503.55, -26.3773
1503.54, -29.7578
1503.53, -35.1842
1503.52, -37.9226
1503.51, -31.9163
1503.51, -27.7991
1503.5, -25.1918
1503.49, -23.5016
1503.48, -22.48
1503.47, -22.0229
1503.46, -22.0923
1503.45, -22.6896
1503.44, -23.8597
1503.43, -25.7266
1503.42, -28.5898
1503.41, -33.1532
1503.4, -38.6925
1503.39, -33.938
1503.38, -29.0155
1503.37, -25.9577
1503.36, -23.9967
1503.35, -22.7921
1503.34, -22.1922
1503.34, -22.1255
1503.33, -22.5661
1503.32, -23.5324
1503.31, -25.1128
1503.3, -27.5333
1503.29, -31.3328
1503.28, -37.2342
1503.27, -36.1401
1503.26, -30.3888
1503.25, -26.8035
1503.24, -24.5453
1503.23, -23.1472
1503.22, -22.3956
1503.21, -22.1827
1503.2, -22.4583
1503.19, -23.2212
1503.18, -24.5348
1503.18, -26.574
1503.17, -29.748
1503.16, -34.9131
1503.15, -38.0331
1503.14, -32.0085
1503.13, -27.794
1503.12, -25.1954
1503.11, -23.5812
1503.1, -22.6605
1503.09, -22.2867
1503.08, -22.3882
1503.07, -22.9493
1503.06, -24.0161
1503.05, -25.7267
1503.04, -28.3966
1503.03, -32.7292
1503.02, -38.3048
1503.02, -33.9539
1503.01, -29.0035
1503, -25.9974
1502.99, -24.131
1502.98, -23.0161
1502.97, -22.4638
1502.96, -22.3822
1502.95, -22.7439
1502.94, -23.5822
1502.93, -25.0086
1502.92, -27.2708
1502.91, -30.9101
1502.9, -36.6712
1502.89, -36.1555
1502.88, -30.5013
1502.87, -26.997
1502.86, -24.83
1502.86, -23.4914
1502.85, -22.7425
1502.84, -22.471
1502.83, -22.6393
1502.82, -23.2703
1502.81, -24.4551
1502.8, -26.3906
1502.79, -29.489
1502.78, -34.5651
1502.77, -38.0418
1502.76, -32.3532
1502.75, -28.2333
1502.74, -25.6994
1502.73, -24.0995
1502.72, -23.1341
1502.71, -22.6667
1502.7, -22.6486
1502.7, -23.0929
1502.69, -24.0729
1502.68, -25.7442
1502.67, -28.4193
1502.66, -32.7551
1502.65, -38.3646
1502.64, -34.5412
1502.63, -29.7011
1502.62, -26.7187
1502.61, -24.8156
1502.6, -23.6139
1502.59, -22.9467
1502.58, -22.7512
1502.57, -23.0292
1502.56, -23.8355
1502.55, -25.2889
1502.54, -27.6234
1502.54, -31.3329
1502.53, -37.0465
1502.52, -36.864
1502.51, -31.3696
1502.5, -27.8449
1502.49, -25.5937
1502.48, -24.1383
1502.47, -23.271
1502.46, -22.9098
1502.45, -23.041
1502.44, -23.6982
1502.43, -24.9651
1502.42, -27.0119
1502.41, -30.2036
1502.4, -35.2544
1502.39, -38.6543
1502.39, -33.1972
1502.38, -29.0355
1502.37, -26.3899
1502.36, -24.6669
1502.35, -23.6035
1502.34, -23.09
1502.33, -23.0911
1502.32, -23.615
1502.31, -24.7119
1502.3, -26.5016
1502.29, -29.2541
1502.28, -33.5636
1502.27, -38.854
1502.26, -35.1234
1502.25, -30.2693
1502.24, -27.1818
1502.23, -25.1803
1502.23, -23.9269
1502.22, -23.2729
1502.21, -23.1539
1502.2, -23.55
1502.19, -24.4814
1502.18, -26.0295
1502.17, -28.3979
1502.16, -32.0521
1502.15, -37.4726
1502.14, -36.9829
1502.13, -31.5568
1502.12, -27.9787
1502.11, -25.687
1502.1, -24.2475
1502.09, -23.4586
1502.08, -23.2201
1502.07, -23.4842
1502.07, -24.2465
1502.06, -25.5619
1502.05, -27.5877
1502.04, -30.6888
1502.03, -35.5218
1502.02, -38.2964
1502.01, -32.936
1502, -28.8223
1501.99, -26.2225
1501.98, -24.593
1501.97, -23.665
1501.96, -23.2983
1501.95, -23.4197
1501.94, -24.0072
1501.93, -25.0976
1501.92, -26.8169
1501.91, -29.4562
1501.91, -33.6085
1501.9, -38.326
1501.89, -34.4438
1501.88, -29.7805
1501.87, -26.8423
1501.86, -25.0065
1501.85, -23.9243
1501.84, -23.4138
1501.83, -23.3799
1501.82, -23.7883
1501.81, -24.6642
1501.8, -26.1117
1501.79, -28.3681
1501.78, -31.9248
1501.77, -37.0551
1501.76, -36.0289
1501.76, -30.9307
1501.75, -27.6083
1501.74, -25.5359
1501.73, -24.2756
1501.72, -23.6025
1501.71, -23.4023
1501.7, -23.6314
1501.69, -24.307
1501.68, -25.5174
1501.67, -27.4595
1501.66, -30.533
1501.65, -35.3175
1501.64, -37.3958
1501.63, -32.34
1501.62, -28.576
1501.61, -26.222
1501.6, -24.753
1501.6, -23.8973
1501.59, -23.5215
1501.58, -23.5738
1501.57, -24.0652
1501.56, -25.0713
1501.55, -26.7572
1501.54, -29.446
1501.53, -33.7086
1501.52, -37.9607
1501.51, -34.0204
1501.5, -29.7688
1501.49, -27.0756
1501.48, -25.3615
1501.47, -24.3024
1501.46, -23.7433
1501.45, -23.6235
1501.45, -23.9476
1501.44, -24.7796
1501.43, -26.2563
1501.42, -28.6364
1501.41, -32.4012
1501.4, -37.4538
1501.39, -35.8727
1501.38, -31.1703
1501.37, -28.0703
1501.36, -26.0712
1501.35, -24.7884
1501.34, -24.0406
1501.33, -23.7558
1501.32, -23.9304
1501.31, -24.6149
1501.3, -25.9184
1501.29, -28.0425
1501.29, -31.3705
1501.28, -36.3106
1501.27, -37.594
1501.26, -32.7321
1501.25, -29.1561
1501.24, -26.8303
1501.23, -25.3065
1501.22, -24.369
1501.21, -23.9299
1501.2, -23.9733
1501.19, -24.532
1501.18, -25.6857
1501.17, -27.5854
1501.16, -30.528
1501.15, -35.0079
1501.14, -38.6236
1501.14, -34.3897
1501.13, -30.285
1501.12, -27.5918
1501.11, -25.8138
1501.1, -24.6907
1501.09, -24.1108
1501.08, -24.0391
1501.07, -24.4859
1501.06, -25.4999
1501.05, -27.189
1501.04, -29.7817
1501.03, -33.7284
1501.02, -38.4867
1501.01, -36.0559
1501, -31.434
1500.99, -28.3338
1500.99, -26.2923
1500.98, -24.9902
1500.97, -24.2818
1500.96, -24.105
1500.95, -24.4428
1500.94, -25.3152
1500.93, -26.796
1500.92, -29.0629
1500.91, -32.497
1500.9, -37.3571
1500.89, -37.5571
1500.88, -32.6149
1500.87, -29.07
1500.86, -26.7549
1500.85, -25.2787
1500.84, -24.4475
1500.83, -24.1651
1500.83, -24.3864
1500.82, -25.1074
1500.81, -26.3775
1500.8, -28.3387
1500.79, -31.3078
1500.78, -35.7717
1500.77, -38.519
1500.76, -33.8717
1500.75, -29.8501
1500.74, -27.245
1500.73, -25.5907
1500.72, -24.6316
1500.71, -24.2326
1500.7, -24.3226
1500.69, -24.8801
1500.68, -25.9387
1500.68, -27.6153
1500.67, -30.1742
1500.66, -34.1125
1500.65, -38.4659
1500.64, -35.2545
1500.63, -30.7552
1500.62, -27.8286
1500.61, -25.9783
1500.6, -24.874
1500.59, -24.3393
1500.58, -24.2812
1500.57, -24.6658
1500.56, -25.5169
1500.55, -26.9335
1500.54, -29.1383
1500.53, -32.5739
1500.53, -37.3942
1500.52, -36.7442
1500.51, -31.8828
1500.5, -28.5829
1500.49, -26.5013
1500.48, -25.2238
1500.47, -24.5303
1500.46, -24.3083
1500.45, -24.5151
1500.44, -25.1675
1500.43, -26.3516
1500.42, -28.2567
1500.41, -31.2584
1500.4, -35.8667
1500.39, -38.0884
1500.38, -33.3215
1500.38, -29.5764
1500.37, -27.2098
1500.36, -25.7218
1500.35, -24.8442
1500.34, -24.4444
1500.33, -24.4717
1500.32, -24.9375
1500.31, -25.9171
1500.3, -27.5719
1500.29, -30.2129
1500.28, -34.3823
1500.27, -38.7148
1500.26, -35.1084
1500.25, -30.8462
1500.24, -28.1218
1500.23, -26.3782
1500.23, -25.2891
1500.22, -24.6987
1500.21, -24.5469
1500.2, -24.8396
1500.19, -25.6415
1500.18, -27.0879
1500.17, -29.4303
1500.16, -33.1381
1500.15, -38.2663
1500.14, -37.1593
1500.13, -32.387
1500.12, -29.2137
1500.11, -27.162
1500.1, -25.8333
1500.09, -25.0413
1500.08, -24.7137
1500.08, -24.8485
1500.07, -25.4975
1500.06, -26.7689
1500.05, -28.8579
1500.04, -32.139
1500.03, -37.1211
1500.02, -39.1214
1500.01, -34.1628


